Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;DownwardCropOfTheFaceImage;UpwardCropOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;DownwardCropOfTheFaceImage.scalar;UpwardCropOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;Unnamed: 57
Asian_496_1.png;22.231926;53.142028;0.55515;0.406439;0.033276;0.027024;0.0;7.284303;39;0.992936;0.0;0.0;0.134767;0.028768;0.0;0.0;0.003507;97.394134;0.46348;2.061418;2.030496;1.021259;1.136331;5.019559;-12.428749;-2.689435;-7018.004395;0.0;43;75;84;98;87;100.0;100.0;91;99;100;100;100;100;95;100;100;100;80;87;100;100;2;0;99;95;100;40;100;
Asian_496_2.png;21.60988;140.453327;0.283241;0.360118;0.018214;0.026915;0.0;6.999155;-20;0.96203;0.0;0.0;0.086182;0.006755;0.0;0.0;0.00218;102.000569;0.493435;1.990196;1.95098;0.986284;1.040327;0.191363;-3.963502;1.618936;8289.073242;0.0;37;41;68;96;100;100.0;100.0;87;44;100;100;100;100;96;100;100;100;83;59;100;100;2;0;100;100;100;93;100;
Asian_498_4.png;21.233604;141.653047;0.6775;0.295856;0.018091;0.058339;0.0;7.036778;-21;0.930235;0.0;0.0;0.108323;0.019481;0.0;0.0;0.006549;112.130573;0.513333;1.847037;1.829191;0.941558;1.006494;-1.861386;-8.163183;2.124483;-9976.996094;0.0;34;40;89;87;100;100.0;100.0;88;42;100;100;100;100;95;100;100;99;89;44;100;100;1;0;100;98;100;27;100;
Asian_498_9.png;21.293131;128.46158;0.782222;0.411605;0.029033;0.041872;0.0;7.262858;9;0.918955;0.0;0.0;0.075556;0.119795;0.0;0.0;0.123323;106.752446;0.535228;1.902913;2.009709;0.927953;0.940408;-15.236541;-1.062309;-0.278173;-13756.636719;0.0;34;45;93;99;91;100.0;100.0;91;86;100;100;100;100;79;100;100;88;86;31;100;100;1;0;93;100;100;15;100;
Asian_499_18.png;22.546858;127.923832;0.008035;0.554582;0.044559;0.022715;0.0;7.509987;-10;0.919875;0.0;0.0;0.117116;0.078741;0.0;0.0;0.005882;105.079994;0.515003;1.945827;2.014968;0.957924;0.983814;-15.532609;2.929246;2.085662;5158.422363;0.0;46;45;24;99;75;100.0;100.0;94;62;100;100;100;100;88;100;100;99;85;43;100;100;1;0;93;100;100;88;100;
Asian_499_32.png;21.424433;211.766584;0.002922;0.601033;0.042178;0.017145;0.00029;7.338135;-18;0.891008;0.0;0.0;0.128768;0.013414;0.0;0.0;0.012903;102.330198;0.497005;1.950113;2.019406;0.999319;1.012733;-9.179136;3.302742;-0.376507;5828.81543;0.095944;35;22;17;98;78;100.0;97.0;92;47;100;100;100;100;96;100;100;99;83;56;100;100;2;0;97;100;100;90;0;
Asian_4_23.png;21.419275;8.412698;0.417093;0.424737;0.074019;0.084439;0.0;7.733276;-32;0.906926;0.0;0.0;0.059056;0.273873;0.0;0.0;0.053095;101.192972;0.560002;1.999608;1.969911;0.874996;0.91071;-3.352461;-5.025183;0.436077;-12080.998047;0.0;35;96;77;99;55;100.0;100.0;97;22;100;100;100;98;23;100;100;95;83;20;100;100;1;0;100;99;100;20;100;
Asian_4_35.png;21.78944;291.016244;0.432432;0.345203;0.018129;0.035122;0.0;7.002122;-27;0.79774;0.0;0.0;0.091802;0.151026;0.0;0.0;0.018915;104.110979;0.511938;1.922277;1.960723;0.983192;0.97017;-2.066652;1.252236;-1.192785;-12724.029297;0.00014;39;11;78;95;100;100.0;100.0;88;30;100;100;100;100;69;100;100;98;85;45;100;100;2;0;100;100;100;18;100;
Asian_500_0.png;23.777517;19.452551;0.692042;0.396026;0.033221;0.048985;0.0;7.316737;-31;0.937635;0.0;0.0;0.066245;0.160593;0.0;0.0;0.053788;93.077192;0.540064;2.11779;2.10704;0.907299;0.944332;1.982082;8.143679;-0.418466;-13506.884766;0.233176;57;91;90;98;87;100.0;100.0;91;23;100;100;100;99;66;100;100;95;76;28;100;100;1;0;100;98;100;15;0;
Asian_500_3.png;21.708229;63.530157;0.566609;0.347789;0.074715;0.153864;0.0;7.54218;-36;0.933777;0.0;0.0;0.055778;0.098935;0.0;0.0;0.044678;93.103592;0.540126;2.11828;2.107527;0.894853;0.956567;-2.703067;-1.098502;0.471761;-9565.755859;0.0;38;70;84;95;54;100.0;100.0;94;15;100;100;100;97;84;100;100;96;76;28;100;100;1;0;100;100;100;29;100;
Asian_500_4.png;23.072752;136.608849;0.745638;0.370861;0.028712;0.058048;0.0;7.340612;-34;0.8868;0.0;0.0;0.054795;0.13267;0.0;0.0;0.014141;98.148026;0.53001;1.988141;2.069705;0.911932;0.974823;-2.10812;-10.230154;-0.401998;-12787.725586;0.0;51;42;92;97;91;100.0;100.0;92;18;100;100;100;97;75;100;100;99;80;34;100;100;1;0;100;97;100;17;100;
Asian_502_0.png;23.363529;108.178201;0.628926;0.603695;0.029766;0.018317;0.0;7.226197;-35;0.947182;0.0;0.0;0.105402;0.006734;0.0;0.0;0.000937;104.140289;0.495011;1.931889;1.951111;0.989877;1.03028;2.473505;-4.766192;-0.656216;-1483.359253;0.0;53;52;87;98;90;100.0;100.0;90;17;100;100;100;100;96;100;100;100;85;58;100;100;2;0;100;99;100;67;100;
Asian_502_5.png;22.603413;119.159936;0.567474;0.524342;0.02927;0.015324;0.0;7.187337;-41;0.940714;0.0;0.0;0.058843;0.186431;0.0;0.0;0.023021;99.099924;0.53669;2.020202;2.010101;0.925426;0.937847;2.573189;-3.870053;0.024964;-13829.161133;0.0;46;48;84;99;91;100.0;100.0;90;9;100;100;100;98;56;100;100;98;81;30;100;100;1;0;100;100;100;15;100;
Asian_503_13.png;20.60133;84.917815;0.372685;0.530419;0.039785;0.023684;0.0;7.444237;-39;0.910203;0.0;0.0;0.099038;0.163583;0.0;0.02102;0.070111;99.502224;0.509425;1.999024;2.123963;0.974955;0.988042;-15.143728;2.039219;-0.9691;-15582.207031;0.0;28;61;74;99;80;100.0;100.0;93;11;100;100;100;100;65;100;98;93;81;47;100;100;1;0;93;100;100;11;100;
Asian_503_18.png;20.439718;34.460352;0.529086;0.580704;0.025176;0.015763;0.0;7.186875;-35;0.916649;0.0;0.0;0.137651;0.006575;0.0;0.0;0.00318;104.048225;0.506941;1.97021;1.97021;0.973158;0.999459;11.332578;-13.478562;-3.876712;3481.150146;0.0;27;83;83;99;95;100.0;100.0;90;17;100;100;100;100;96;100;100;100;85;49;100;100;1;0;96;95;100;85;100;
