timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-09T15:39:49,codecarbon,56f4fd1b-fe67-490b-ad54-5e2d056ab5b9,13.266688108444214,3.579289733873621e-06,2.6979527253643745e-07,8.1182,0.0039,3.0,1.1796736901349493e-05,1.1061702251434326e-08,4.357653458913168e-06,1.6165452062514093e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T15:39:59,codecarbon,a53aee33-2a0f-4f96-83ab-dd2a25d62983,9.038781881332396,1.1347153046953896e-06,1.2553852052109954e-07,3.1266,0.0254,3.0,2.5938742493391032e-06,4.229569970236884e-08,2.488641738891602e-06,5.124811687933075e-06,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T15:51:06,codecarbon,1a36ef22-f80c-46aa-a28b-cdb06e3b52c8,11.13462495803833,4.510265083671908e-06,4.050666367901191e-07,11.562500000000002,0.0,3.0,1.617498975247145e-05,0.0,4.195105830828348e-06,2.03700955832998e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T15:53:10,codecarbon,90bea786-3bde-475f-96a8-7f481507ea11,11.031005144119264,3.4556476116978124e-06,3.132667936013113e-07,8.1776,0.0,3.0,1.1419118872006734e-05,0.0,4.187917709350586e-06,1.560703658135732e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:00:56,codecarbon,b4518aac-22da-4888-b03b-01c477810d6a,11.822006940841677,4.902743714418047e-06,4.147133172017063e-07,12.7213,0.0344,3.0,1.7853524470137225e-05,8.044827832116021e-08,4.208707610766093e-06,2.214268035922448e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:03:35,codecarbon,8d55a13a-3a64-41dc-a2b2-a31d5667786f,11.201279878616331,3.769902235275013e-06,3.365599535167315e-07,9.113,0.0191,3.0,1.2778947459128167e-05,4.2902489165465044e-08,4.204481641451518e-06,1.7026331589745153e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:06:23,codecarbon,e4f514c7-2c65-4b67-bbed-67ae8bf5522b,11.1122088432312,4.493212996496569e-06,4.043492216431415e-07,11.4134,0.0,3.0,1.6070574308143722e-05,0.0,4.222507476806641e-06,2.0293081784950364e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:07:21,codecarbon,442f9e55-32a0-49e3-b08d-5cae098e6458,11.296952724456789,4.245542536592748e-06,3.7581307456492826e-07,10.713500000000002,0.0,3.0,1.4980927565826313e-05,0.0,4.193578958511352e-06,1.9174506524337664e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:07:37,codecarbon,0dc4a6ca-60a9-4590-be83-7e64163b378d,11.120930910110474,3.983535931718708e-06,3.5820166170595665e-07,9.8863,0.0239999999999999,3.0,1.376271551003721e-05,5.3483106295267735e-08,4.1749850908915206e-06,1.7991183707223998e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:07:50,codecarbon,0299de98-213b-4a2a-b432-ba0687e31db1,11.075863122940063,4.126381413254037e-06,3.725561942624205e-07,10.3929,0.0,3.0,1.446277656720082e-05,0.0,4.173552393913269e-06,1.863632896111409e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:08:05,codecarbon,efe03fd9-0beb-4baa-82a8-2daf3e9a8ba9,11.087503910064695,4.793403071230211e-06,4.3232481450392027e-07,12.5461,0.0038,3.0,1.7465620942254862e-05,8.546667615572612e-09,4.174688259760539e-06,2.164885586963097e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:08:19,codecarbon,70a82c73-df14-4ebf-875e-cfc74fd4099d,11.122437238693236,5.471486246847994e-06,4.919323102865926e-07,14.6598,0.0593999999999999,3.0,2.04037180822293e-05,1.3338512456417082e-07,4.174237648646037e-06,2.4711340855439503e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:16:01,codecarbon,4b8b2c00-3465-4787-98d9-fc39dd3aa6a0,11.258119821548462,4.259483965633349e-06,3.783477199701266e-07,10.7298,0.0029,3.0,1.502971634209156e-05,6.554246346155803e-09,4.201200803120931e-06,1.9237471391558646e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:16:13,codecarbon,3bf88ba5-75fc-46c0-bba6-8de5c10fa2d6,11.002983808517456,3.1639680095576764e-08,2.875554544675813e-09,6.515100000000001,0.0105,3.0,9.098043775320054e-06,2.3423574467500057e-08,4.188069899876913e-06,1.3309537249664464e-05,Canada,CAN,quebec,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,-71.2,46.8,8.0,machine,N,1.0
2024-05-09T16:16:29,codecarbon,f57e3cf5-3f5c-46cc-8283-9f13f9e02035,11.3040030002594,4.150554133736944e-06,3.671756043979907e-07,10.3838,0.0156,3.0,1.4518567907227411e-05,3.486937634150188e-08,4.192065000534058e-06,1.8745502284102973e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
2024-05-09T16:16:43,codecarbon,b098aacc-22e5-435f-bb90-4fc5c2ad836d,11.346216917037964,4.831054405404982e-06,4.257854790481279e-07,12.6422,0.0125,3.0,1.7612484594384833e-05,2.8904103570514256e-08,4.1775151093800864e-06,2.181890380733543e-05,Denmark,DNK,capital region,,,macOS-14.4.1-arm64-arm-64bit,3.11.8,2.3.4,8,Apple M1,1,Apple M1,12.5298,55.6702,8.0,machine,N,1.0
