Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;DownwardCropOfTheFaceImage;UpwardCropOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;DownwardCropOfTheFaceImage.scalar;UpwardCropOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_27.png;18.812170;63.006386;0.239591;0.347089;0.027294;0.093234;0;7.262429;6;0.953229;0;0;0.036126;0.013607;0;0;0.001879;73.335437;0.299525;2.836305;2.890849;1.423966;1.914657;0.229544;-9.904674;-5.585933;-11103.386719;0;17;70;65;95;93;100;100;91;84;100;100;100;83;96;100;100;100;54;9;100;100;56;76;100;97;99;23;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_3.png;17.237108;53.786271;0.121142;0.139993;0.003519;0.215865;0;5.864432;47;0.882892;0;0;0.109916;0;0;0;0.082248;33.873433;0.263297;3.158698;3.218864;1.548903;2.249092;-11.084273;-16.990801;-2.433863;-2148.297363;0;10;75;53;23;52;100;100;73;100;100;100;100;100;97;100;100;92;14;5;100;100;82;99;96;91;100;64;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_30.png;20.123486;13.973502;0.668210;0.264308;0.016873;0.103733;0;6.952195;50;0.909162;0;0;0.069469;0.164702;0;0.000568;0.115106;39.108144;0.312915;3.047278;2.944848;1.343856;1.851899;3.090978;-7.122198;1.228955;-13175.178711;0;25;93;89;78;100;100;100;87;100;100;100;100;99;64;100;100;88;18;12;100;100;36;63;100;98;100;16;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_38.png;16.593981;149.993698;0.509861;0.220342;0.005999;0.053346;0;6.247855;49;0.897232;0;0;0.022638;0.163932;0;0;0.068151;42.324847;0.285077;3;3.075000;1.468796;2.039034;19.078549;-35.831339;-11.420934;-13332.962891;0;8;38;82;60;74;100;100;78;100;100;100;100;57;65;100;100;93;20;7;100;100;67;92;89;66;96;16;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_40.png;20.039869;25.028499;0.233017;0.286729;0.040699;0.142579;0;7.251793;36;0.966987;0;0;0.085884;0.124495;0;0;0.005798;48.556580;0.317836;2.615917;3.027872;1.363838;1.782442;-1.016087;-11.489456;-30.048074;-14444.451172;0;24;88;65;85;79;100;100;91;98;100;100;100;100;78;100;100;99;25;13;100;100;41;46;100;96;75;13;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_42.png;22.379917;5.472185;0.362654;0.328844;0.019377;0.068170;0;7.057932;36;0.981367;0;0;0.081090;0.044401;0;0;0.009929;86.209938;0.382527;2.362772;3.154301;1.213487;1.400711;10.929051;-11.252881;-38.849914;-2169.424561;0;44;97;74;93;99;100;100;88;98;100;100;100;100;93;100;100;99;69;41;100;100;13;2;96;96;61;64;100
../../../data/tests/images/YLFW_bench/data_p2/Asian_386_43.png;21.770838;82.431375;0.455077;0.344666;0.026471;0.036228;0;7.313630;49;0.932300;0;0;0.085980;0.103678;0;0;0.007320;38.432181;0.333345;2.974363;2.765636;1.245860;1.754039;-4.229095;-5.123525;15.507089;-11258.182617;0;38;62;79;95;94;100;100;91;100;100;100;100;100;83;100;100;99;17;18;100;100;18;39;99;99;93;22;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_204_1.png;17.468702;154.067227;0.692965;0.348585;0.070602;0.135888;0.002062;7.255434;-35;0.961636;100;0;0.084788;0.132629;0;0;0.000574;94.049386;0.321577;2.606383;2.648936;1.296274;1.813405;-1.856868;-4.485687;0.783024;-16406.197266;0;11;36;90;95;56;100;83;91;17;100;0;100;100;75;100;100;100;77;14;100;100;26;53;100;99;100;9;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_204_25.png;16.475248;50.774864;0.618014;0.444493;0.018016;0.022433;0;6.994059;-1;0.942138;0;0;0.159958;0.009012;0;0;0.004809;86.689324;0.328289;2.653336;2.768698;1.405890;1.640205;0.673669;-27.309271;-12.794782;-2012.087280;0;8;76;87;99;100;100;100;87;76;100;100;100;100;96;100;100;100;70;16;100;100;51;17;100;79;95;65;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_204_27.png;17.732435;16.233633;0.299688;0.460660;0.014715;0.022617;0;6.714959;-1;0.959439;0;0;0.061000;0.102413;0.026382;0;0.031492;104.557425;0.409585;3.383837;3.396606;1.130208;1.311290;-41.496203;-20.738981;17.806042;-11063.774414;0.029477;12;92;70;99;100;100;100;84;76;100;100;100;98;84;97;100;97;85;62;100;100;6;1;56;87;91;23;0
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_204_47.png;18.881773;79.714373;0.642805;0.402098;0.028522;0.052773;0;7.354012;25;0.948384;0;0;0.089840;0.147198;0;0;0.007303;74.293286;0.322424;2.846912;2.846912;1.302088;1.799413;-10.447478;-7.583714;3.870396;-14992.105469;0;17;63;88;98;92;100;100;92;96;100;100;100;100;71;100;100;99;55;14;100;100;27;50;97;98;100;12;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_204_63.png;15.736159;20.904510;0.445363;0.380229;0.022300;0.018046;0;7.041785;36;0.891896;3.088337;0;0.025521;0.023761;0;0;0.003123;29.689485;0.290250;3.455335;3.580227;1.401884;2.043424;-35.994989;-27.409439;12.831580;-1938.708618;0;6;90;78;97;97;100;100;88;98;100;85;100;63;95;100;100;100;12;8;100;100;50;92;65;79;95;65;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_386_12.png;21.447268;17.181891;0.486685;0.408146;0.015187;0.045398;0;6.718217;39;0.925165;0;0;0.093020;0.190640;0;0;0.005182;58.808417;0.331214;3.268506;3.155799;1.274538;1.744655;25.145301;-4.845329;1.507002;-14369.113281;0.363253;35;92;81;98;100;100;100;84;99;100;100;100;100;54;100;100;99;36;17;100;100;22;37;82;99;100;13;0
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_386_3.png;20.765341;49.715398;0.349890;0.408581;0.022180;0.045920;0;7.177577;41;0.916022;0;0;0.128962;0.119432;0;0;0.003358;46.161667;0.309620;2.977778;2.977778;1.346942;1.882823;-12.881094;-13.810349;4.169445;-14350.972656;0.109260;30;76;73;98;98;100;100;90;99;100;100;100;100;79;100;100;100;23;11;100;100;37;70;95;94;99;13;0
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_386_6.png;20.639301;31.623893;0.636837;0.469661;0.029056;0.037420;0;7.314975;46;0.933567;0;0;0.092648;0.160707;0;0;0.017040;47.623895;0.336445;3.611610;3.346050;1.228533;1.743724;37.748775;-4.688847;3.480112;-13370.374023;0;29;85;87;99;91;100;100;91;100;100;100;100;100;66;100;100;98;25;19;100;100;15;36;63;99;100;16;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_386_9.png;20.518415;27.866011;0.572681;0.485111;0.022943;0.025855;0;7.164097;50;0.908451;0;0;0.122375;0.024275;0;0;0.003452;29.137882;0.374497;2.279906;2.636141;1.116650;1.553599;15.550053;-7.540317;2.880126;4382.471191;0;28;87;85;99;97;100;100;90;100;100;100;100;100;95;100;100;100;11;36;100;100;6;8;93;98;100;87;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_604_15.png;19.621639;46.402118;0.719525;0.447828;0.026704;0.033775;0;7.302555;-1;0.940555;0;0;0.182034;0.018339;0;0;0.002908;112.005641;0.242887;2.830244;2.839173;2.017309;2.099835;-0.262657;-33.190412;-0.495987;-4666.310059;0.070217;21;78;91;99;93;100;100;91;76;100;100;100;100;95;100;100;100;89;3;100;100;100;95;100;70;100;52;0
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_604_20.png;19.370857;4.178793;0.505588;0.440729;0.026305;0.033092;0;7.296611;27;0.936421;0;0;0.168632;0.095625;0;0;0.001050;69.843224;0.289314;3.053408;3.068450;1.439345;2.017111;17.844775;-12.453814;-10.631763;-13050.254883;0;20;98;81;99;94;100;100;91;96;100;100;100;100;85;100;100;100;50;8;100;100;60;90;91;95;97;17;100
../../../data/tests/images/YLFW_bench/data_p2/Caucasian_604_4.png;20.052683;75.692452;0.300460;0.487957;0.045730;0.047410;0;7.486475;50;0.894362;0;0;0.132654;0.103499;0;0;0.004268;35.169450;0.297321;3.132080;2.900074;1.422222;1.941141;-11.348115;-15.170638;17.877321;-12070.370117;0;24;65;70;99;74;100;100;94;100;100;100;100;100;83;100;100;100;15;9;100;100;56;80;96;93;91;20;100
../../../data/tests/images/YLFW_bench/data_p2/Indian_224_0.png;21.117855;75.573771;0.324074;0.153070;0.009014;0.222782;0;6.164681;5;0.901892;0;0;0.049751;0.126711;0;0;0.016119;117.502705;0.327367;3.098462;2.911192;1.245644;1.809027;-1.183062;-7.732172;10.601253;-12025.916016;0;33;65;71;28;89;100;100;77;83;100;100;100;95;77;100;100;98;91;16;100;100;18;52;100;98;97;20;100
../../../data/tests/images/YLFW_bench/data_p2/Indian_80_0.png;18.704319;251.025009;0.441928;0.395346;0.052827;0.108349;0.000022;7.707339;31;0.975744;0;0;0.136610;0.095590;0;0;0.032646;206.564345;0.303256;2.887499;2.969999;1.344054;1.953490;-4.001963;-11.718459;-0.587864;-10024.306641;0;16;16;78;98;68;100;100;96;97;100;100;100;100;85;100;100;97;100;10;100;100;36;82;100;96;100;27;100
../../../data/tests/images/YLFW_bench/data_p2/Indian_80_1.png;20.260990;248.503939;0.344875;0.309588;0.037348;0.148557;0;7.503113;49;0.975501;0.241383;0;0.121351;0.098546;0;0;0.019460;226.418280;0.355822;2.549915;2.661362;1.142003;1.668395;-7.804145;-13.435318;-1.101539;-12478.708984;0;26;16;73;90;82;100;100;94;100;100;99;100;100;84;100;100;98;100;26;100;100;7;21;98;95;100;18;100
../../../data/tests/images/YLFW_bench/data_p2/Indian_98_12.png;23.068985;13.969306;0.139518;0.487080;0.048203;0.045339;0;7.714983;47;0.903414;0;0;0.117862;0.134790;0;0;0.003011;27.468867;0.320054;3.168353;2.949846;1.329563;1.794911;-1.531080;2.632057;10.704988;-4435.707520;0;51;93;55;99;72;100;100;96;100;100;100;100;100;75;100;100;100;11;14;100;100;33;49;100;100;97;53;100
../../../data/tests/images/YLFW_bench/data_p2/Indian_98_7.png;19.132561;99.500260;0.568047;0.408488;0.028710;0.037872;0;7.333565;47;0.782302;0;0;0.165075;0.110940;0;0;0.015868;12.000191;0.305555;3;2.916667;1.386751;1.885981;-0.323431;-0.109429;0.056585;-6205.920898;0;18;55;84;98;91;100;100;92;100;100;100;100;100;82;100;100;98;5;11;100;100;47;70;100;100;100;44;100
